UID,Status,Group,Title,Price,Qty,Title_Issue
436323,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","ATNA33XC10-0 13.3"" FHD 1920x1080 OLED Glossy Samsung Galaxy Book2 Pro 13 NP930XED",60,,"ATNA33XC10-0 13.3"" FHD 1920*1080 OLED Glossy for Samsung Galaxy Book2 Pro 13 NP930XED"
436325,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","ATNA33AA01 ATNA33AA03-0 OLED Touch Screen Display Bezel HP ENVY x360 13-BF 13T-BF 13.3"" 2880X1800 2.8K eDP 40 Pin Display",90,,"ATNA33AA01 ATNA33AA03-0 OLED Touch Screen Display+Bezel for HP ENVY x360 13-BF 13T-BF 13.3"" 2880*1800 2.8K eDP 40Pins Display"
436327,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","ATNA60YV04 ATNA60YV06 OLED Display 16.0"" 3840 2400 Non Touch 60Hz Replacement Screen",140,,"ATNA60YV04 ATNA60YV06 OLED Display 16.0"" 3840×2400 Non-touch 60Hz Replacement Screen"
436329,New,"(#2713) Work Later","ATNA56YX03-0 18200-15601500 Samsung OLED 15.6"" 1920x1080 FHD Slim eDP 30 pin IPS Glossy Asus Vivobook K513EQ-PB79 PRO M3500 M6500QB",117,,"ATNA56YX03-0 18200-15601500 Samsung OLED 15.6"" 1920*1080 FHD Slim eDP 30pin IPS Glossy for Asus Vivobook K513EQ-PB79 PRO M3500 M6500QB"
436331,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","ATNA45AF01-0 OLED Screen Asus ZenBook Pro 14 Duo UX8402ZE 14.5"" QHD 2880 1800 EDP 40 Pin 120Hz Replacement Panel",103,,"ATNA45AF01-0 OLED Screen for Asus ZenBook Pro 14 Duo OLED UX8402ZE 14.5"" QHD 2880×1800 EDP 40pins 120Hz Replacement Panel"
436333,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","ATNA40YK04-0 ATNA40YK09-0 ASUS M3400 K3402 K3405 K6400 Samsung OLED Screen 14.0"" 2880X1800 eDP 40 Pin IPS Glossy Display",138,,"ATNA40YK04-0 ATNA40YK09-0 ASUS M3400 K3402 K3405 K6400 Samsung OLED Screen 14.0"" 2880*1800 eDP 40pins IPS Glossy Display"
436335,New,"(#2713) Work Later","ATNA33XC11-0 ATNA33XCTP11 13.3"" FHD 1920x1080 Slim eDP 30 pin IPS Glossy Asus UX325E/ZenBook 13 OLED UM325",60,,"ATNA33XC11-0 ATNA33XCTP11 13.3"" FHD 1920*1080 Slim eDP 30pin IPS Glossy for Asus UX325E/ZenBook 13 OLED UM325"
436337,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","5D10S75184 5D10T44445 Lenovo Chromebook 14 14e Touch 14"" FHD 40 Pin R140NWF5-RC LCD Touch Panel",,,"5D10S75184 5D10T44445 Lenovo Chromebook 14 14e (Touch) 14"" FHD 40Pins R140NWF5-RC LCD Touch Panel (OEM PULL)"
436339,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","5D10W87246 Lenovo ThinkBook 14 G2 are 20VF Gen 2 14"" FHD IPS Non Touch LCD Display Screen Replacement",,,"5D10W87246 Lenovo ThinkBook 14 G2 are 20VF (Gen 2) 14"" FHD IPS Non-touch LCD Display Screen Replacement"
436340,New,"(#2713) Work Later","28H80 Replacement LCD Screen Dell OEM Inspiron 15 5565/5567 15.6"" FHD 30 Pin Slim Panel",,,"28H80 Replacement LCD Screen for Dell OEM Inspiron 15 5565/5567 15.6"" FHD 30 Pins Slim Panel"
436342,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","5NW15 Dell 9420 2-in-1 14.0"" 2K QHD 2560 1600 Non Touch Screen Display s B140QAN03.0",,,"5NW15 for Dell 9420 2-in-1 14.0"" 2K QHD 2560×1600 Non-touch Screen Displays B140QAN03.0"
436344,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","2GMF6 Dell Mobile P 3560 15.6"" 1920x1080 Non Touch Display 30 Pin IPS Matte NV156FHM-N4V",,,"2GMF6 for Dell Mobile P 3560 15.6"" 1920*1080 Non-Touch Display 30 Pins IPS Matte NV156FHM-N4V"
436346,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","D2TNH 6GHX8 Dell Latitude 3310 3330 Touch LCD Screen 13.3"" FHD 1920x1080 40 PIN B133HAK02.0",,,"D2TNH 6GHX8 Dell Latitude 3310 3330 Touch LCD Screen 13.3"" FHD 1920 X 1080 40 PIN B133HAK02.0"
436348,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Asus Chromebook C300SA 13.3"" HD 1366X768 30 pin LCD Panel Top bottom Brackets HB133WX1-402 01AV671 01AW149 01AW150 18010-13360300",,,"Asus Chromebook C300SA 13.3"" HD 1366X768 30PIN LCD Panel (T&B BRACKETS) HB133WX1-402 01AV671 01AW149 01AW150 18010-13360300"
436350,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","KL.1160E.016 11.6"" 1366X768 WXGA GLOSSY 40 Pin Bracket L/R LCD Touch Screen Acer Chromebook C736 C736T",,,"KL.1160E.016 11.6"" 1366X768 WXGA GLOSSY 40 Pins Bracket L/R LCD Touchscreen for Acer Chromebook C736 C736T"
436352,New,"(#2713) Work Later","L46553-001 B140XTK01.2 Touch HD Slim eDP 40 Pin HP Chromebook 14A G5/14-DB0025NR/14-DB0060NR",,,"L46553-001 B140XTK01.2 Touch HD Slim eDP 40pin for HP Chromebook 14A G5/14-DB0025NR/14-DB0060NR"
436354,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","M52489-001 14"" FHD Non Touch 30 Pin 1000 NITS LCD PANEL HP EB 845 G8 Series",,,"M52489-001 14"" FHD Non-Touch 30Pins 1000 NITS LCD Panel for HP EB 845 G8 Series"
436356,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","M83414-001 LM340RW2-SSA1 34.0"" All-in-one LCD Screen 5K HP Envy 34-C0054 AIO",,,"M83414-001 LM340RW2-SSA1 34.0"" All in One LCD Screen 5K for HP Envy 34-C0054 AIO"
436358,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Dell Latitude 3140 2-in-1 LCD Panel Replacement Display 8N9KV",,,
436360,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","3NM8D 21P46 Dell Latitude 3120 2-in-1 Touch Screen Panel Frame and Boards Assembly",,,"3NM8D 21P46 Dell Latitude 3120 2-in-1 Touch Screen Panel with Frame and Boards Assembly"
436362,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","78FKJ Dell Latitude 14 3410 14.0"" 1366X768 NT140WHM-N46 HD Display LED Screen",,,"78FKJ Dell Latitude 14 3410 14.0"" 1366*768 NT140WHM-N46 HD Display LED Screen"
436364,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","P129G Dell Latitude 14 3410 14.0"" 1920 1080 LCD LED Display Screen Non Touch",,,"P129G Dell Latitude 14 3410 14.0"" 1920×1080 LCD LED Display Screen(Non-Touch)"
436366,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","FT03F LED LCD Screen 13.3"" HD 30 Pin N133BGE-E31 Dell Latitude 13 3380",,,"FT03F LED LCD Screen 13.3"" HD 30pins N133BGE-E31 for Dell Latitude 13 3380"
436368,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","LCD Touch PANEL Dell Latitude 14 3440 14.0 1336*768 40 Pin Screen RGV87",,,"LCD Touch Panel for Dell Latitude 14 3440 14.0“ 1336*768 40pins Screen RGV87"
436370,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","ATNA56YX03-0 Samsung OLED 15.6"" 1920x1080 30 Pin Glossy Asus Vivobook K513EQ-PB79 18200-15601500",117,,"ATNA56YX03-0 Samsung OLED  15.6"" 1920*1080 30pins Glossy for Asus Vivobook K513EQ-PB79 18200-15601500"
436372,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","ATNA40YK09-0 Samsung OLED Screen 13.3"" 2880X1800 400cd/m eDP 40 Pin IPS Glossy ASUS M3400 K3402 K3405 K6400",118,,"ATNA40YK09-0 Samsung OLED Screen13.3"" 2880*1800 400cd/m² eDP 40pins IPS Glossy for ASUS M3400 K3402 K3405 K6400"
436375,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","KL.1160E.010/KL.1160E.005 LCD Touch Screen Acer Chromebook C732T C733T/HP Chromebook 11A G6 G7 G8 G9 EE",,,"KL.1160E.010/KL.1160E.005 LCD Touch Screen for Acer Chromebook C732T C733T/HP Chromebook 11 11A G6 G7 G8 G9 EE Touch"
436376,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","J4MTV 2C7YD Dell Latitude 3310 2-in-1 13.3"" Replacement LCD screen Matte N133BGA-EAB B133XTN01.6",,,
436378,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Dell Latitude 3190 2-in-1 LCD Replacement Panel Screen 11.6"" HD NV116WHM-A23",,,
436380,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","025T0 LCD Screen Panel 14.0"" NT140WHM-N45 HD Dell Latitude 5400 Display Replacement",,,"025T0 LCD Screen Panel 14.0"" NT140WHM-N45 HD for Dell Latitude 5400 Display Replacement"
436382,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","M195FGE-L20 AIO LCD Screen 19.5"" 1600 900 30 pin Matte Touch Acer Aspire Z1-611",,,"M195FGE-L20 AIO LCD Screen 19.5"" 1600×900 30PIN Matte Touch For Acer Aspire Z1-611"
436384,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","01AG972 5M10U49675 LM270WQ4-SSB3 27.0"" 2560X1440 92pin Lenovo A540-27ICB F0EK000HUS A540-27ICB",,,"01AG972 5M10U49675 LM270WQ4-SSB3 27.0"" 2560*1440 92pin For Lenovo A540-27ICB F0EK000HUS A540-27ICB"
436386,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","LTM200KT08 AIO LCD Screen 20.0"" 1600x900 30 pin Samsung S20A300B Lenovo AIO B320 C320 B325 C340",,,"LTM200KT08 AIO LCD Screen 20.0"" 1600*900 30pin Samsung S20A300B For Lenovo AIO B320 C320 B325 C340"
436388,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","01AG972 LM270WQ4 SSB3 AIO 27"" QHD Display Lenovo Idea Centre 520-27",,,"01AG972 LM270WQ4 SSB3 AIO 27"" QHD Display For Lenovo Idea Centre 520-27"
436390,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","MV238QHM-N10 23.8"" 2560X1440 BOE Display Panel Lenovo P24-10h AIO Replacement",,,"MV238QHM-N10 23.8 inches 2560X1440 BOE Display Panel For Lenovo P24-10h AIO Replacement"
436392,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","01MN288 01MN289 02CW108 LM215WF3-SLS1 21.5"" FHD Lenovo M810z All-In-One",,,"01MN288 01MN289 02CW108 LM215WF3-SLS1 21.5 FHD For Lenovo M810z All-In-One"
436394,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","21.5"" AIO LCD Screen MV215FHM-N72 MV215FHM-N71 BOE FHD Non Touch",,,"21.5inch AIO LCD Screen MV215FHM-N72 MV215FHM-N71 BOE FHD Non-Touch"
436396,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","LM215WF9-SSA2 LCD Screen 21.5"" FHD IPS Matte 60Hz Non Touch HP 22-C0073W AIO",,,"LM215WF9-SSA2 LCD Screen 21.5"" FHD IPS Matte 60Hz No-Touch For HP 22-C0073W AIO"
436398,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","LM215WF9-SSA1 AIO LCD Screen 21.5"" FHD LVDS 30 pin IPS Lenovo 520-22IKL 510-22ISH 510-22ASR S4150",,,"LM215WF9-SSA1 AIO LCD Screen 21.5"" FHD LVDS 30PIN IPS For Lenovo 520-22IKL 510-22ISH 510-22ASR S4150"
436400,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","510-22ASR 510-22ISH 01AG960 LM215WFA-SSA1 AIO LCD Screen 21.5"" FHD LVDS 30 pin IPS Lenovo Idea Centre",,,"510-22ASR 510-22ISH 01AG960 LM215WFA-SSA1 AIO LCD Screen 21.5"" FHD LVDS 30pin IPS For Lenovo Idea Centre"
436402,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","L42697-ND2 LCD Panel Screen R133NVFC-R7 13.3"" FHD HP Elitebook 735 G6 830 G6",,,"L42697-ND2 LCD Panel Screen R133NVFC-R7 13.3"" FHD For HP Elitebook 735 G6 830 G6"
436404,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","M73491-N61 IVO R160NW41-R0 Laptop LED Screen HP Replacement Screen",,,"M73491-N61 IVO R160NW41-R0 Laptop LED Screen for HP Replacement Screen"
436406,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","L04919-N31 Laptop LED Screen Panel M133NVF3-R1 HP EliteBook X360 1030 G2 G3",,,"L04919-N31 Laptop LED Screen Panel M133NVF3-R1 For HP EliteBook X360 1030 G2 G3"
436408,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","M133NVF3-R0 918023-N32 FHD EDP 40 Pin LED LCD Screen IPS 120HZ HP Envy X360 13-Ag",,,"M133NVF3-R0 918023-N32 FHD EDP 40 Pin LED LCD Screen IPS 120Hz For HP Envy X360 13-Ag"
436410,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","L62080-ND1 13.3"" FHD LED Panel M133NVFC-R6 HP Elite LCD Touch Screen Display",,,"L62080-ND1 13.3""FHD LED Panel M133NVFC-R6 For HP Elite LCD Touch Scren Display"
419926,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","L49569-110 LCD Panel Screen IVO M130NV42-R1 Replacement Display HP Elite X2 G4",,,"L49569-110 LCD Panel Screen IVO M130NV42-R1 Replacement Display for HP Elite X2 G4"
436413,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","L42696-ND2 M133NVFC R5 HP 835 G6 40 Pin LED Screen Panel Display Laptop LCD Replacement",,,"L42696-ND2 M133NVFC R5 for HP 835 G6 40 Pin LED Screen Panel Display Laptop LCD Replacement"
436415,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","L29439-N31 IVO M133NVF3-R2 Laptop LED Screen Display HP ENVY X360 13 AR",,,"L29439-N31 IVO M133NVF3-R2 Laptop LED Screen Display for HP ENVY X360 13 AR"
436417,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","L42695-ND1 14.0"" 1920x1080 M140NVFA-R2 Laptop LED Screen HP EliteBook X360 1040 G5",,,"L42695-ND1 14.0"" 1920*1080 M140NVFA-R2 Laptop LED Screen for HP EliteBook X360 1040 G5"
436419,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","L15887-N91 M140NVF7-R2 14.0"" FHD Laptop LED Screen Replacement Hp X360 1040 G5",,,"L15887-N91 M140NVF7-R2 14.0"" FHD Laptop LED Screen Replacement for Hp X360 1040 G5"
436421,New,"(#2713) Work Later","M140NVF7 R0 14.0"" 1920x1080 IPS Slim FHD 120hz Laptop LED Screen HP EliteBook G4 Display Panel",,,"M140NVF7 R0 14.0"" 1920*1080 IPS Slim FHD 120hz Laptop LED Screen For HP EliteBook G4 Display Panel"
436423,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","14"" HD LCD Touch Digitizer Chromebook Laptop LED Screen NT140WHM-T00 V8.2",,,
436425,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","M21392-001 B140XTN07.5 14.0"" HD Laptop LCD Screen HP Display Replacement",,,"M21392-001 B140XTN07.5 14.0 HD Laptop LCD Screen For HP Display Replacement"
436427,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Laptop Screen Replacement Display B173ZAN01.0 17.3"" 3840X2160 UHD EDP 40 Pin Dell Precision 7720",,,"Laptop Screen Replacement Display B173ZAN01.0 17.3"" 3840X2160 UHD EDP 40PIN For Dell Precision 7720"
436429,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","B173ZAN06.1 B173ZAN06.9 B173ZAN06.8 17.3"" 4K UHD 120Hz Gaming Screen laptop LCD Replacement",,,"B173ZAN06.1 B173ZAN06.9 B173ZAN06.8 17.3"" 4K UHD 120Hz Gaming Screen for Laptop LCD Replacement"
436431,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","L31997-001 M156NVF4 R0 Laptop LED Screen Non Touch 15.6"" FHD 1920 1080 120Hz 40 Pin Display",,,"L31997-001 M156NVF4 R0 Laptop LED Screen Non-Touch 15.6"" FHD 1920×1080 120Hz 40 Pin Display"
436433,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","M08134-ND1 IVO X156NVF8 R1 15.6"" 30 Pin Laptop Screen Display HP Elitebook 850 G7 G8",,,"M08134-ND1 IVO X156NVF8 R1 15.6"" 30 Pin Laptop Screen Display for HP Elitebook 850 G7 G8"
436435,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","B156HTN03.8 Laptop 15.6"" LCD Screen PANEL 1920x1080 FHD MATTE 30 PIN IPS Display",,,"B156HTN03.8 Laptop 15.6"" LCD Screen PANEL 1920*1080 FHD MATTE 30 PIN IPS Display"
436437,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","NV156FHM-NY8 V8.2 15.6"" Laptop LED Screen Panel Lenovo 5D11J12408",,,"NV156FHM-NY8 V8.2 15.6 Laptop LED Screen Panel For Lenovo P/N 5D11J12408"
436439,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","SD10W01584 NV156FHM-N48 V8.3 LENOVO LCD Screen Panel 15.6"" FHD Y540-15IRH-PG0 81SY",,,"SD10W01584 NV156FHM-N48 V8.3 LENOVO LCD Screen Panel 15.6 FHD Y540-15IRH-PG0 81SY"
436441,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","CGDY2 15.6"" FHD 360HZ 40 Pin Laptop LED Screen Display Dell Gaming Laptop LCD Replacement",,,"CGDY2 15.6 FHD 360HZ 40 Pin Laptop LED Screen Display For Dell Gaming Laptop LCD Replacement"
436443,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","5D11B39776 B140HAK03.2 N140HCN-EA1 14"" Fhd 40 Pin Narrow LCD Screen Display Panel",70,,"5D11B39776 B140HAK03.2 N140HCN-EA1 14 FHD 40 Pin Narrow LCD Screen Display Panel"
436445,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","5D10Z90321 Lenovo Chromebook 100E Gen 3 AMD LCD Screen Replacement N116BGE-EA2",,,"5D10Z90321 Lenovo Chromebook 100E Gen3 AMD LCD Screen Replacement N116BGE-EA2"
436447,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Dell Latitude 3190 2-in-1 11.6"" LCD Touch screen Assembly KYV20 0K7CX",,,"Dell Latitude 3190 2-in-1 11.6"" LCD Touchscreen Assembly KYV20 0K7CX"
436449,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","5M11H62178 5M11H62176 Lenovo Yoga L13 Gen 4 13.3"" FHD LCD Touch Screen Assembly Frame Board",,,"5M11H62178 5M11H62176 Lenovo Yoga L13 Gen 4 13.3"" FHD LCD Touch Screen Assembly w/Frame Board"
436451,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","5M11F25315 Lenovo L13 Yoga Gen 3 21B5 21B6 13.3"" FHD Touch Screen Assembly Frame Board",,,"5M11F25315 Lenovo L13 Yoga Gen 3 21B5 21B6 13.3"" FHD Touch Screen Assembly w/Frame Board"
,"Dup title",,"Asus Chromebook CX3401 CX3401F Flip 14.0"" 1920*1200 Complete LCD Touch Screen Assembly",,,"Line 12"
,"Dup title",,"01AG979 23.8” Original Monitor In-cell Touch LM238WF5-SSAP All in one Display For Lenovo Ideacentre AIO 730S-24",,,"Line 20"
436453,New,"(#2713) Work Later","5D10S39678 5D10S39679 Lenovo ideapad Yoga Slim 9-14ITL05 Type 82D1 Screen 14UHD 2DYL 14"" FHD 2DYL LCD Full Assembly",,,"5D10S39678 5D10S39679 Lenovo ideapad Yoga Slim 9-14ITL05 Type 82D1 Screen 14UHD 2DYL 14FHD 2DYL LCD Full Assembly"
436455,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","5D10S39759 Lenovo Yoga 9-14IAP7 14"" FHD LCD Touch Screen Display Digitizer Assembly",,,
436457,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","5D10S39711 Lenovo ThinkBook Plus 2nd Gen Whole Top Panel",,,
436459,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","01MN902 LCD Screen Display Lenovo Thinksmart Hub 500 Hub500 10V51 0V6",,,"01MN902 LCD Screen Display for Lenovo Thinksmart Hub 500 Hub500 10V51 0V6"
436461,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","5D10S39842 Lenovo LCD Module L82T1 4K Whole Top Assembly",,,
436463,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","5D10S39727 SD11B36614 Lenovo Yoga Slim7 Carbon 14ACN06 OLED Touch Screen Panel 40 Pin ATNA40YK01-1",,,"5D10S39727 SD11B36614 Lenovo Yoga Slim7 Carbon 14ACN06 OLED Touch Screen Panel 40Pin ATNA40YK01-1"
436465,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","5M11E71598 New LCD Touch Screen Bezel Lenovo ThinkPad P15 Gen 1",,,"5M11E71598 New LCD Touch Screen w/Bezel for Lenovo ThinkPad P15 Gen 1"
436467,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","YPG7G Dell Latitude 3120 2-in-1 LCD Touch screen WXGA Panel Bezel Board Assembly",,,"YPG7G Dell Latitude 3120 2 in 1 LCD Touchscreen WXGA Panel W/Bezel Board Assembly"
436469,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Microsoft Surface Pro 8 1983 13"" 2880 1920 LCD Display Touch Screen Digitizer Assembly",,,"Microsoft Surface Pro 8 1983 13 inch 2880×1920 LCD Display Touch Screen Digitizer Assembly"
436471,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","BA96-07229A Samsung XE521QAB LCD Touch Screen Assembly Complete CHROMEBOOK 12"" FHD KD122N04-30TH-B010",,,"BA96-07229A Samsung XE521QAB LCD Touch Screen Assembly Complete For Chromebook 12"" FHD KD122N04-30TH-B010"
424069,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","BA96-07763B Samsung Assembly LCD INS-BLACK-SVC APOLLON2-13 TGL F LCD PANEL NP730QDAKA1US",,,"BA96-07763B Samsung Assembly LCD INS-BLACK-SVC APOLLON2-13 TGL F LCD Panel for NP730QDAKA1US"
436473,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","BA96-08341A Samsung SUBINS-TOP MARS2-13 ADL Silver LCD Assembly NP930QEDKC1US",,,"BA96-08341A Samsung SUBINS-TOP MARS2-13 ADL Silver LCD Assembly for NP930QEDKC1US"
436475,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","BA96-08532A LCD Assembly LCD Subins Vesta3-15 RPL FHD_T INT LCD PANEL NP750QFGK",,,"BA96-08532A LCD Assembly LCD Subins Vesta3-15 RPL FHD_T INT LCD Panel for NP750QFGK"
397805,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","BA96-07668B Samsung 15.6"" FHD Mystic Navy Touch Screen Assembly NP950QDB-KB3US",,,"BA96-07668B Samsung 15.6 FHD Mystic Navy Touch Screen Assembly NP950QDB-KB3US"
436477,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","BA96-07415A Samsung Galaxy Book lon NP950XCJ Led Lcd Screen Assembly 15.6"" FHD",,,
271659,Existing,"(#1073) Non-Cataloged Items waiting for groups contact Dave","BA96-07387A Samsung LCD Assembly 15.6"" Royal Blue NP950QCG-K01US NP950QCG-K01US",,,
436479,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","BA96-08319A LCD Assembly Subins Dark Grey Mars2-15 Samsung Laptop",,,"BA96-08319A LCD Assembly Subins Dark Grey (Mars2-15) for Samsung Laptop"
436481,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","BA96-08470A LCD Assembly Subins Grey(Mars3-16) Topmars3-16 Samsung NP960QFGKA1US Laptop",,,"BA96-08470A LCD Assembly Subins Grey(Mars3-16) Topmars3-16 for Samsung NP960QFGKA1US Laptop"
436483,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","BA96-07814A LCD Assembly Subins Grey Top(SpaceX13) Samsung NP767XCM Laptop",,,"BA96-07814A LCD Assembly Subins Grey Top(SpaceX13) For Samsung NP767XCM Laptop"
436485,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","BA96-08322B Samsung LCD Assembly SUBINS-TOP SVC METIS XE520QEAKB1US",,,
436487,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","BA96-08462A Sumsang LCD Assembly SUBINS-TOP VENUS3-16 WQXGA NP960XFHX",,,"BA96-08462A Sumsang LCD Assembly SUBINS-TOP VENUS3-16 EXT WQXGA for NP960XFHX"
436489,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","BA83-03824A SAMSUNG NP750 15.6"" Laptop FHD LCD Screen Digitizer Assembly",,,
436491,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","BA96-07667B Samsung LCD Assembly 13.3"" FHD NP930QDB-KE1US Notebook 9 PRO",,,"BA96-07667B Samsung LCD Assembly 13.3 Inch FHD For NP930QDB-KE1US Notebook 9 PRO"
436493,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","BA96-08326C Samsung 13.3"" Oled LCD Assembly Graphite NP730QED-KA1US Silver",,,"BA96-08326C Samsung 13.3"" Oled LCD Assembly for Graphite NP730QED-KA1US Silver"
436495,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","2Y80X Dell Latitude 3330 2-in-1 LCD Screen Assembly Complete Hinge Up Silver",,,"2Y80X Dell latitude 3330 2 in 1 LCD Screen Assembly Complete Hinge Up Silver"
436497,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","BA96-08319B Samsung Galaxy Book2 Pro 360 NP950QED LCD Complete Module Display Silver",,,"BA96-08319B Samsung Galaxy Book2 Pro 360 (NP950QED) LCD Complete Module Display Silver"
436499,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","FHMWH Dell Chromebook 3100 2-IN-1 LCD Touch Screen Assembly",,,
436501,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HTX19 Dell Chromebook 3110 2-in-1 Touch screen LCD Assembly Frame Board( 40 Pin )",,,"HTX19 Dell Chromebook 11 3110 2-in-1 Touchscreen LCD Assembly w/Frame Board(40pins)"
436503,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","1R4F6 Dell Latitude 3140 2-in-1 LCD Panel 11.6 1366X768 HD NT116WHM-N21",,,"1R4F6 Dell Latitude 3140 2-in-1 LCD Panel 11.6“ 1366*768 HD NT116WHM-N21"
436505,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","806R4 11.6"" Lcd Touch Screen Bezel Assembly Dell Latitude 3140 2-in-1",,,"806R4 11.6"" Lcd Touch Screen w/ Bezel Assembly for Dell Latitude 3140 2-in-1"
436507,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","1H0JY/4FHP9/NVJ3P 13.3"" LCD Touch Digitzer Assembly Dell Latitude 3390 2-in-1 No Back Camera Cable",,,"1H0JY/4FHP9/NVJ3P 13.3"" LCD Touch Digitzer Assembly for Dell Latitude 3390 2-in-1 No Back Camera Cable"
436509,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","5D10Y67266/5D10T79505 Lenovo Chromebook 300E Gen 2 11.6"" LCD Touch Assembly Frame Digitizer G-Sensor Board",,,"5D10Y67266/5D10T79505 Lenovo Chromebook 300E Gen2 11.6"" LCD Touch Assembly w/Frame Digitizer G-Sensor Board"
