UID,Status,Group,Title,Price,Qty,Title_Issue
435969,New,"(#2713) Work Later","AMOLED 3200 2000 Slim EDP 40 PIN IPS 120Hz Glossy ATNA60BX01-0 Replacement Screen Display",285,,"AM-OLED 3200×2000 Slim eDP40Pin IPS 120Hz Glossy ATNA60BX01-0 Replacement Screen Display"
435971,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo 1920x1080 FHD Touch 40 Pin matte 5D10T44445 R140NWF5 RC 1.1 Replacement Screen Display",200,,"For Lenovo 1920x1080 FHD with Touch 40pin matte;  5D10T44445 R140NWF5 RC 1.1 Replacement Screen Display"
435973,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo Chromebook 14E S345-14AST 1920x1080 FHD Touch 5D11B07706 Chromebook R140NWF5 RC 5.1 Replacement Screen Display",200,,"For Lenovo Chromebook 14E S345-14AST 1920x1080 FHD with Touch;  5D11B07706 Chromebook R140NWF5 RC 5.1 Replacement Screen Display"
435975,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo ThinkPad T490 T490s 20Q9 20QH 20N2 20N3 20RX 20RY 20NX 20NY T495 T495s FRU 01YN150 1920x1080 FHD Touch 40 Pin 5D11B07705 Winbook R140NWF5 RA 2.1 Replacement Screen Display",200,,"For  Lenovo ThinkPad T490 T490s 20Q9 20QH 20N2 20N3 20RX 20RY 20NX 20NY T495 T495s FRU 01YN150 1920x1080 FHD with Touch 40pin  5D11B07705  ;Winbook R140NWF5 RA 2.1 Replacement Screen Display"
435977,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP Chromebook 14A G5 1920x1080 40 Pin w/Added Brackets U/D B140HAK03.3 Replacement Screen Display",200,,"For HP Chromebook 14A G5 1920x1080 40 Pin  w/Added Brackets U/D  B140HAK03.3 Replacement Screen Display"
435979,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Lenovo ThinkCentre M920Z 10S6 Touch 2.0 AIO 1920x1080 30 pin IPS Matte LM238WF5-SSA3/LM238WF5-SSA2 Replacement Screen Display",275,,"Lenovo ThinkCentre M920Z (10S6) Touch 2.0 AIO ; 1920x1080 30pin IPS Matte Touch LM238WF5-SSA3/LM238WF5-SSA2  Replacement Screen Display"
435981,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP EliteOne 800 G5 24-DP0014 24-DF0056 24-DP0014 1920x1080 LVDS Touch IPS No Brackets LM238WF5-SSE5 Replacement Screen Display",275,,"HP EliteOne 800 G5;24-DP0014 24-DF0056 24-DP0014 1920x1080 LVDS w/Touch IPS No Brackets LM238WF5-SSE5  Replacement Screen Display"
435983,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Dell Inspiron 7459 AIO Dell OptiPlex 7450 Optiplex 5480 1920x1080 LVDS 30 pin IPS Matte Touch un-locking connector MV238FHM-N10 Replacement Screen Display",225,,"Dell Inspiron 7459 AIO,Dell OptiPlex 7450;Optiplex 5480 1920x1080 LVDS  30pin IPS Matte  Touch , un-locking connector MV238FHM-N10  Replacement Screen Display"
435985,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Acer Aspire C24 865 Lenovo AIO520 24ICB AIO Dell OptiPlex 7760 optiplex 7460/7470 1920x1080 LVDS 30 pin IPS Matte Touch 60Hz LM238WF2-SSK3 2/1 Replacement Screen Display",245,,"ACER ASPIRE C24 865 ,Lenovo AIO520 24ICB AIO;Dell OptiPlex 7760; optiplex 7460/7470 1920x1080 LVDS 30pin IPS Matte  Touch ,60Hz LM238WF2-SSK3  /2/1   Replacement Screen Display"
435987,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","Touch FHD LVDS 30 pin No Brackets IPS Matte 60Hz 1920x1080 LVDS 30 pin No Brackets Matte 60Hz Touch MV238FHM-K11 Replacement Screen Display",248,,"Touch FHD LVDS 30pin No Brackets IPS Matte 60Hz  1920x1080 FHD LVDS 30pin No Brackets IPS Matte 60Hz W/Touch MV238FHM-K11  Replacement Screen Display"
435989,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","HP Envy 34-C0054 5120X2160 WUHD LM340RW2-SSA1 Replacement Screen Display",435,,"FOR HP Envy 34-C0054 5120X2160 WUHD LM340RW2-SSA1 Replacement Screen Display"
435991,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","1920x1080 eDP 30 pin PCB bent Dell LP160WU1-SPD1 Replacement Screen Display",180,,"1920*1080 eDP 30pin ,PCB bent for Dell LP160WU1-SPD1 Replacement Screen Display"
435993,New,"(#2713) Work Later","1920x1080 Slim 144hz eEP 40 Pin 72% NTSC B173HAN04.4 Replacement Screen Display",200,,"1920x1080 Slim 144Hz eEP 40Pins 72% NTSC B173HAN04.4   Replacement Screen Display"
