UID,Status,Group,Title,Price,Qty,Title_Issue
431236,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 14"" FHD Screen Lenovo 5D10W69523 5D10W69926 5D10W69935 5D11B60376 5D11B64084 Replacement Laptop LCD LED Screen Display Monitor",119.99,,"New 14"" FHD Screen for Lenovo 5D10W69523 5D10W69926 5D10W69935 5D11B60376 5D11B64084 Replacement Laptop LCD LED Screen Display Monitor"
431237,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 16"" WUXGA Screen Lenovo 5D10V82449 5D10V82450 B160UAN01.K 400nits Replacement Laptop LCD LED Screen Display Monitor",199.99,,"New 16"" WUXGA Screen for Lenovo 5D10V82449 5D10V82450 B160UAN01.K 400nits Replacement Laptop LCD LED Screen Display Monitor"
431238,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 14"" WUXGA Screen Lenovo 5D10V82397 5D10V82398 LP140WU2-SPD1 M140NW4D R4 Replacement Laptop LCD LED Screen Display Monitor",139.99,,"New 14"" WUXGA Screen for Lenovo 5D10V82397 5D10V82398 LP140WU2-SPD1 M140NW4D R4 Replacement Laptop LCD LED Screen Display Monitor"
431239,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 14"" WUXGA+ Screen Lenovo 5D11G99892 5D11B43177 5D11F27016 5D11B43178 5D11B43181 Replacement Laptop LCD LED Screen Display Monitor",139.99,,"New 14"" WUXGA+ Screen for Lenovo 5D11G99892 5D11B43177 5D11F27016 5D11B43178 5D11B43181 Replacement Laptop LCD LED Screen Display Monitor"
431240,New,"(#2713) Work Later","New Non Touch Screen Lenovo Yoga Slim 7 Carbon 13IAP7 13IRP8 5D11G76214 5D11G76218 Replacement Laptop LCD LED Screen Display Monitor",179.99,,"New Non-Touch Screen for Lenovo Yoga Slim 7 Carbon 13IAP7 13IRP8 5D11G76214 5D11G76218 Replacement Laptop LCD LED Screen Display Monitor"
431241,New,"(#2713) Work Later","New Non Touch Screen Lenovo Yoga Slim 7 Pro 14ARH7 14IAH7 14IAP7 Replacement Laptop LCD LED Screen Display Monitor",169.99,,"New Non-Touch Screen for Lenovo Yoga Slim 7 Pro 14ARH7 14IAH7 14IAP7 Replacement Laptop LCD LED Screen Display Monitor"
431242,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 14"" Screen Lenovo 5D11D19217 5D11F28183 5D10Z52004 5D10Z52006 Replacement Laptop LCD LED Screen Display Monitor",169.99,,"New 14"" Screen for Lenovo 5D11D19217 5D11F28183 5D10Z52004 5D10Z52006 Replacement Laptop LCD LED Screen Display Monitor"
431243,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 14"" Screen Lenovo 5D10Z52008 5D10Z52010 5D11B38979 Replacement Laptop LCD LED Screen Display Monitor",119.99,,"New 14"" Screen for Lenovo 5D10Z52008 5D10Z52010 5D11B38979 Replacement Laptop LCD LED Screen Display Monitor"
431244,New,"(#2713) Work Later","New 3K Screen Lenovo Yoga Slim 7 ProX 14ARH7 14IAH7 5D10S39876 5D10S39981 5D10S39875 5D10S39890 5D10S39891 5D10S40002 Replacement Laptop LCD LED Screen Display Monitor",199.99,,"New 3K Screen for Lenovo Yoga Slim 7 ProX 14ARH7 14IAH7 5D10S39876 5D10S39981 5D10S39875 5D10S39890 5D10S39891 5D10S40002 Replacement Laptop LCD LED Screen Display Monitor"
431245,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 144hz 165Hz FHD WQHD Screen Lenovo Legion 5 15ARH7 15ARH7H 15IAH7 15IAH7H Replacement Laptop LCD LED Screen Display Monitor",179.99,,"New 144Hz 165Hz FHD WQHD Screen for Lenovo Legion 5 15ARH7 15ARH7H 15IAH7 15IAH7H Replacement Laptop LCD LED Screen Display Monitor"
431246,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New FHD WQHD Screen Asus ROG Strix SCAR 15 G533QM G533QR G533QS G533ZX G533ZM G533ZW G533ZS Replacement Laptop LCD LED Screen Display Monitor",179.99,,"New FHD WQHD Screen for Asus ROG Strix SCAR 15 G533QM G533QR G533QS G533ZX G533ZM G533ZW G533ZS Replacement Laptop LCD LED Screen Display Monitor"
431247,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 165Hz WQHD Screen Asus ROG Zephyrus G15 GA503QC GA503QE GA503QM GA503QR GA503QS GA503RW GA503RM GA503RS GA503RX Replacement Laptop LCD LED Screen Display Monitor",169.99,,"New 165Hz WQHD Screen for Asus ROG Zephyrus G15 GA503QC GA503QE GA503QM GA503QR GA503QS GA503RW GA503RM GA503RS GA503RX Replacement Laptop LCD LED Screen Display Monitor"
431248,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 144hz 165Hz 300Hz Screen Asus TUF Dash F15 FX517ZC FX517ZE FX517ZM FX517ZR Replacement Laptop LCD LED Screen Display Monitor",159.99,,"New 144Hz 165Hz 300Hz Screen for Asus TUF Dash F15 FX517ZC FX517ZE FX517ZM FX517ZR Replacement Laptop LCD LED Screen Display Monitor"
431249,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 144hz 165Hz 300Hz Screen Asus TUF Gaming A15 2022 FA507RC FA507RE FA507RM FA507RR Replacement Laptop LCD LED Screen Display Monitor",159.99,,"New 144Hz 165Hz 300Hz Screen for Asus TUF Gaming A15 2022 FA507RC FA507RE FA507RM FA507RR Replacement Laptop LCD LED Screen Display Monitor"
431250,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 144hz 165Hz 300Hz Screen Asus TUF Gaming F15 2022 FX507ZC FX507ZE FX507ZM FX507ZR Replacement Laptop LCD LED Screen Display Monitor",159.99,,"New 144Hz 165Hz 300Hz Screen for Asus TUF Gaming F15 2022 FX507ZC FX507ZE FX507ZM FX507ZR Replacement Laptop LCD LED Screen Display Monitor"
431251,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New WUXGA WQXGA Screen Asus ROG Zephyrus M16 2022 GU603ZX GU603ZW GU603ZM GU603ZE Replacement Laptop LCD LED Screen Display Monitor",189.99,,"New WUXGA WQXGA Screen for Asus ROG Zephyrus M16 2022 GU603ZX GU603ZW GU603ZM GU603ZE Replacement Laptop LCD LED Screen Display Monitor"
431252,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 165Hz 240Hz Screen Asus ROG Zephyrus G16 2023 GU603VI GU603VU GU603VV GU603ZI GU603ZU GU603ZV Replacement Laptop LCD LED Screen Display Monitor",269.99,,"New 165Hz 240Hz Screen for Asus ROG Zephyrus G16 2023 GU603VI GU603VU GU603VV GU603ZI GU603ZU GU603ZV Replacement Laptop LCD LED Screen Display Monitor"
431253,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New Screen Asus ROG Zephyrus G14 2023 GA402XI GA402XU GA402XV GA402XY GA402XZ GA402NI GA402NJ GA402NU GA402NV Replacement Laptop LCD LED Screen Display Monitor",199.99,,"New Screen for Asus ROG Zephyrus G14 2023 GA402XI GA402XU GA402XV GA402XY GA402XZ GA402NI GA402NJ GA402NU GA402NV Replacement Laptop LCD LED Screen Display Monitor"
431254,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 16"" WUXGA WQXGA Screen Asus ROG Strix G16 2023 G614JI G614JU G614JV G614JZ G614JJ Replacement Laptop LCD LED Screen Display Monitor",269.99,,"New 16"" WUXGA WQXGA Screen for Asus ROG Strix G16 2023 G614JI G614JU G614JV G614JZ G614JJ Replacement Laptop LCD LED Screen Display Monitor"
431255,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 16"" WUXGA WQXGA Screen Lenovo LOQ 16APH8 16IRH8 Replacement Laptop LCD LED Screen Display Monitor",179.99,,"New 16"" WUXGA WQXGA Screen for Lenovo LOQ 16APH8 16IRH8 Replacement Laptop LCD LED Screen Display Monitor"
431256,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 16"" WUXGA 144hz Screen Lenovo 5D11J74772 5D11J74773 5D11J74768 Replacement Laptop LCD LED Screen Display Monitor",199.99,,"New 16"" WUXGA 144Hz Screen for Lenovo 5D11J74772 5D11J74773 5D11J74768 Replacement Laptop LCD LED Screen Display Monitor"
431257,New,"(#2713) Work Later","New 16"" WUXGA WQXGA Screen Lenovo Legion Slim 5 16APH8 16IRH8 Replacement Laptop LCD LED Screen Display Monitor",269.99,,"New 16"" WUXGA WQXGA Screen for Lenovo Legion Slim 5 16APH8 16IRH8 Replacement Laptop LCD LED Screen Display Monitor"
431258,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 16"" WQXGA 240Hz Screen Lenovo 5D11L55822 5D11L55816 5D11L55831 Replacement Laptop LCD LED Screen Display Monitor",269.99,,"New 16"" WQXGA 240Hz Screen for Lenovo 5D11L55822 5D11L55816 5D11L55831 Replacement Laptop LCD LED Screen Display Monitor"
431259,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 16"" WQXGA 165Hz Screen Lenovo 5D11L55814 5D11L55815 5D11L55823 Replacement Laptop LCD LED Screen Display Monitor",199.99,,"New 16"" WQXGA 165Hz Screen for Lenovo 5D11L55814 5D11L55815 5D11L55823 Replacement Laptop LCD LED Screen Display Monitor"
431260,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 16"" WQXGA 240Hz Screen Lenovo 5D11L40981 Replacement Laptop LCD LED Screen Display Monitor",269.99,,"New 16"" WQXGA 240Hz Screen for Lenovo 5D11L40981 Replacement Laptop LCD LED Screen Display Monitor"
431261,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 16"" WQXGA 240Hz Screen Lenovo 5D11L40987 5D11L40983 Replacement Laptop LCD LED Screen Display Monitor",269.99,,"New 16"" WQXGA 240Hz Screen for Lenovo 5D11L40987 5D11L40983 Replacement Laptop LCD LED Screen Display Monitor"
431262,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 16"" WQXGA Screen Lenovo 5D11L40990 5D11L40984 5D11L40974 Replacement Laptop LCD LED Screen Display Monitor",199.99,,"New 16"" WQXGA Screen for Lenovo 5D11L40990 5D11L40984 5D11L40974 Replacement Laptop LCD LED Screen Display Monitor"
431263,New,"(#2713) Work Later","New WQXGA Screen Lenovo Legion Slim 7 16IRH8 16APH8 Replacement Laptop LCD LED Screen Display Monitor",269.99,,"New WQXGA Screen for Lenovo Legion Slim 7 16IRH8 16APH8 Replacement Laptop LCD LED Screen Display Monitor"
431264,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 16"" WQXGA Screen Lenovo Legion Pro 7 16ARX8H 16IRX8 16IRX8H Replacement Laptop LCD LED Screen Display Monitor",269.99,,"New 16"" WQXGA Screen for Lenovo Legion Pro 7 16ARX8H 16IRX8 16IRX8H Replacement Laptop LCD LED Screen Display Monitor"
431265,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New WQXGA Screen Lenovo Legion Pro 5 16ARX8 16IRX8 Replacement Laptop LCD LED Screen Display Monitor",269.99,,"New WQXGA Screen for Lenovo Legion Pro 5 16ARX8 16IRX8 Replacement Laptop LCD LED Screen Display Monitor"
431266,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New WUXGA WQXGA Screen Lenovo Legion S7 16ARHA7 16IAH7 Replacement Laptop LCD LED Screen Display Monitor",199.99,,"New WUXGA WQXGA Screen for Lenovo Legion S7 16ARHA7 16IAH7 Replacement Laptop LCD LED Screen Display Monitor"
431267,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 165Hz 240Hz Screen Lenovo Legion 7 16ARHA7 16IAX7 Replacement Laptop LCD LED Screen Display Monitor",199.99,,"New 165Hz 240Hz Screen for Lenovo Legion 7 16ARHA7 16IAX7 Replacement Laptop LCD LED Screen Display Monitor"
431268,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 165Hz 240Hz Screen Lenovo Legion 5 Pro 16ARH7 16ARH7H 16IAH7H 16IAH7 Replacement Laptop LCD LED Screen Display Monitor",269.99,,"New 165Hz 240Hz Screen for Lenovo Legion 5 Pro 16ARH7 16ARH7H 16IAH7H 16IAH7 Replacement Laptop LCD LED Screen Display Monitor"
431269,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New FHD WUXGA Screen Lenovo ThinkPad L13 Gen 1 2 3 4 Replacement Laptop LCD LED Screen Display Monitor",169.99,,"New FHD WUXGA Screen for Lenovo ThinkPad L13 Gen 1 2 3 4 Replacement Laptop LCD LED Screen Display Monitor"
431270,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New Screen Lenovo ThinkPad X1 Nano Gen 1 2 3 Replacement Laptop LCD LED Screen Display Monitor",169.99,,"New Screen for Lenovo ThinkPad X1 Nano Gen 1 2 3 Replacement Laptop LCD LED Screen Display Monitor"
431271,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New FHD WUXGA Screen Lenovo ThinkPad E14 Gen 1 2 3 4 5 Replacement Laptop LCD LED Screen Display Monitor",169.99,,"New FHD WUXGA Screen for Lenovo ThinkPad E14 Gen 1 2 3 4 5 Replacement Laptop LCD LED Screen Display Monitor"
431272,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New WUXGA WQXGA Screen Lenovo ThinkPad E16 Gen 1 Replacement Laptop LCD LED Screen Display Monitor",199.99,,"New WUXGA WQXGA Screen for Lenovo ThinkPad E16 Gen 1 Replacement Laptop LCD LED Screen Display Monitor"
431273,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New WUXGA WQXGA Screen Lenovo ThinkPad P16 Gen 1 2 Replacement Laptop LCD LED Screen Display Monitor",269.99,,"New WUXGA WQXGA Screen for Lenovo ThinkPad P16 Gen 1 2 Replacement Laptop LCD LED Screen Display Monitor"
431274,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New WUXGA UHD Screen Lenovo ThinkPad P16v Gen 1 Replacement Laptop LCD LED Screen Display Monitor",199.99,,"New WUXGA UHD Screen for Lenovo ThinkPad P16v Gen 1 Replacement Laptop LCD LED Screen Display Monitor"
431275,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New WUXGA WQXGA Screen Lenovo ThinkPad P16s Gen 1 2 Replacement Laptop LCD LED Screen Display Monitor",199.99,,"New WUXGA WQXGA Screen for Lenovo ThinkPad P16s Gen 1 2 Replacement Laptop LCD LED Screen Display Monitor"
431276,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 13.3"" WUXGA Screen Lenovo 5D11A22492 5D11A22504 5D11A22505 5D11A22506 5D11G97711 5D11G99894 Replacement Laptop LCD LED Screen Display Monitor",99.99,,"New 13.3"" WUXGA Screen for Lenovo 5D11A22492 5D11A22504 5D11A22505 5D11A22506 5D11G97711 5D11G99894 Replacement Laptop LCD LED Screen Display Monitor"
431277,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 13.3"" WUXGA Screen Lenovo ThinkPad X13 L13 Gen 4 5D10V82414 5D10V82415 5D10V82416 400 nits Replacement Laptop LCD LED Screen Display Monitor",169.99,,"New 13.3"" WUXGA Screen for Lenovo ThinkPad X13 L13 Gen 4 5D10V82414 5D10V82415 5D10V82416 400 nits Replacement Laptop LCD LED Screen Display Monitor"
431278,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 16"" WQXGA Screen Lenovo 5D10V82384 5D10V82423 5D10V82424 5D11E21573 5D11F30920 Replacement Laptop LCD LED Screen Display Monitor",219.99,,"New 16"" WQXGA Screen for Lenovo 5D10V82384 5D10V82423 5D10V82424 5D11E21573 5D11F30920 Replacement Laptop LCD LED Screen Display Monitor"
431279,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 16"" WUXGA Screen Lenovo 5D10V82408 5D10V82406 5D10V82407 5D10V82409 Replacement Laptop LCD LED Screen Display Monitor",149.99,,"New 16"" WUXGA Screen for Lenovo 5D10V82408 5D10V82406 5D10V82407 5D10V82409 Replacement Laptop LCD LED Screen Display Monitor"
431280,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 16"" WUXGA Screen Lenovo 5D10V82440 5D10V82439 300 nits Replacement Laptop LCD LED Screen Display Monitor",159.99,,"New 16"" WUXGA Screen for Lenovo 5D10V82440 5D10V82439 300 nits Replacement Laptop LCD LED Screen Display Monitor"
431281,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 16"" WUXGA Screen Lenovo 5D10V82441 5D10V82434 5D10V82403 400 nits Replacement Laptop LCD LED Screen Display Monitor",199.99,,"New 16"" WUXGA Screen for Lenovo 5D10V82441 5D10V82434 5D10V82403 400 nits Replacement Laptop LCD LED Screen Display Monitor"
431282,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 14"" WUXGA Screen HP ZBook Firefly 14 G9 ZBook Firefly 14 G10 Replacement Laptop LCD LED Screen Display Monitor",169.99,,"New 14"" WUXGA Screen for HP ZBook Firefly 14 G9, ZBook Firefly 14 G10 Replacement Laptop LCD LED Screen Display Monitor"
431283,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 14"" WUXGA WQXGA Screen HP EliteBook 840 G10 Replacement Laptop LCD LED Screen Display Monitor",199.99,,"New 14"" WUXGA WQXGA Screen for HP EliteBook 840 G10 Replacement Laptop LCD LED Screen Display Monitor"
431284,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New Screen HP N22325-001 N22326-001 N22327-001 N22328-001 N50660-001 Replacement Laptop LCD LED Screen Display Monitor",169.99,,"New Screen for HP N22325-001 N22326-001 N22327-001 N22328-001 N50660-001 Replacement Laptop LCD LED Screen Display Monitor"
431285,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 14"" WUXGA 1920 1200 Screen HP EliteBook 840 G9 845 G9 Replacement Laptop LCD LED Screen Display Monitor",169.99,,"New 14"" WUXGA 1920×1200 Screen for HP EliteBook 840 G9 845 G9 Replacement Laptop LCD LED Screen Display Monitor"
431286,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New Screen Lenovo ThinkPad P14s Gen 1 2 3 4 Replacement Laptop LCD LED Screen Display Monitor",269.99,,"New Screen for Lenovo ThinkPad P14s Gen 1 2 3 4 Replacement Laptop LCD LED Screen Display Monitor"
431287,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New WUXGA WQXGA Screen Lenovo ThinkPad T16 Gen 1 2 Replacement Laptop LCD LED Screen Display Monitor",199.99,,"New WUXGA WQXGA Screen for Lenovo ThinkPad T16 Gen 1 2 Replacement Laptop LCD LED Screen Display Monitor"
431288,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New FHD Screen Lenovo ThinkPad L14 Gen 1 2 3 4 Replacement Laptop LCD LED Screen Display Monitor",179.99,,"New FHD Screen for Lenovo ThinkPad L14 Gen 1 2 3 4 Replacement Laptop LCD LED Screen Display Monitor"
431289,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New Screen Lenovo ThinkPad X1 Extreme Gen 1 2 3 4 5 Replacement Laptop LCD LED Screen Display Monitor",269.99,,"New Screen for Lenovo ThinkPad X1 Extreme Gen 1 2 3 4 5 Replacement Laptop LCD LED Screen Display Monitor"
431290,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New FHD UHD WQXGA QHD+ Screen Lenovo Thinkpad P1 Gen 1 2 3 4 5 Replacement Laptop LCD LED Screen Display Monitor",269.99,,"New FHD UHD WQXGA QHD+ Screen for Lenovo Thinkpad P1 Gen 1 2 3 4 5 Replacement Laptop LCD LED Screen Display Monitor"
431291,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New 4K UHD Screen Lenovo Thinkpad P1 X1 Extreme Gen 3 5D10V82351 5D10V82350 NE156QUM-N6A MNF601EA1-1 600nits Replacement Laptop LCD LED Screen Display Monitor",189.99,,"New 4K UHD Screen for Lenovo Thinkpad P1 X1 Extreme Gen 3 5D10V82351 5D10V82350 NE156QUM-N6A MNF601EA1-1 600nits Replacement Laptop LCD LED Screen Display Monitor"
431292,New,"(#1073) Non-Cataloged Items waiting for groups contact Dave","New Touch screen Lenovo Thinkpad T16 P16s E16 5D10V82410 5D10V82411 5D10V82412 B160UAK01.1 NV160WUM-K00 Replacement Laptop LCD LED Screen Display Monitor",199.99,,"New TouchScreen for Lenovo Thinkpad T16 P16s E16 5D10V82410 5D10V82411 5D10V82412 B160UAK01.1 NV160WUM-K00 Replacement Laptop LCD LED Screen Display Monitor"
